TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.3330E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3340E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  8.1356E-01  8.1356E-01  9.7813E-01  7.4952E-01  2.2861E-01  9.8317E-01
  1.3350E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  2.6890E+00  2.6890E+00  1.3451E+00  2.4709E+00 -1.1258E+00 -1.4307E+00
  1.3360E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  3.2578E+00  3.2578E+00  2.1930E+00  2.9796E+00 -7.8655E-01 -8.4124E-01
  1.3370E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  2.8048E+00  2.8048E+00  4.3448E+00  2.5397E+00  1.8051E+00  2.3883E+00
  1.3380E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  1.7397E+00  1.7397E+00  1.7942E+00  1.5384E+00  2.5577E-01  3.6486E-01
  1.3390E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  7.3818E-01  7.3818E-01  2.3774E-01  6.1848E-01 -3.8074E-01 -2.1439E+00
  1.3400E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  4.3226E-01  4.3226E-01  5.6814E-01  3.4663E-01  2.2151E-01  1.3146E+00
  1.3410E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  2.8459E-01  2.8459E-01  2.3579E-01  2.1968E-01  1.6110E-02 -2.7504E-01
  1.3420E+03  2.2319E+00  6.9066E+01  1.7338E+02  9.9473E+00  8.5985E+00  2.3176E-01  2.3176E-01  2.7051E-01  1.7539E-01  9.5116E-02  9.9408E-01
  1.3430E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3440E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  1.2484E+00  1.2484E+00  1.0447E+00  1.0575E+00 -1.2778E-02 -2.9500E-02
  1.3450E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  2.5027E+00  2.5027E+00  3.2760E+00  2.2456E+00  1.0304E+00  1.5756E+00
  1.3460E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  2.8327E+00  2.8327E+00  1.0359E+00  2.8233E+00 -1.7874E+00 -1.9680E+00
  1.3470E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  1.7927E+00  1.7927E+00  2.1682E+00  2.4064E+00 -2.3823E-01  3.2826E-02
  1.3480E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  5.2490E-01  5.2490E-01  2.0773E-01  1.3126E+00 -1.1049E+00 -1.7666E+00
  1.3490E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  8.1566E-02  8.1566E-02  9.7537E-02  4.2498E-01 -3.2745E-01 -1.3723E-01
  1.3500E+03  2.2319E+00  6.1829E+01  1.7338E+02  3.4916E+01  8.5985E+00  4.8958E-02  4.8958E-02  5.0210E-02  2.0657E-01 -1.5636E-01  3.0534E-01
  1.3530E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3540E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  7.8832E-01  7.8832E-01  7.0949E-01  6.9466E-01  1.4826E-02 -1.2844E-01
  1.3550E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  3.0007E+00  3.0007E+00  2.8874E+00  2.7898E+00  9.7643E-02  1.7727E-02
  1.3560E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  3.0955E+00  3.0955E+00  3.1830E+00  3.0331E+00  1.4994E-01  1.2345E-01
  1.3570E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  2.2447E+00  2.2447E+00  2.4079E+00  2.5523E+00 -1.4440E-01 -6.1074E-02
  1.3580E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  1.0088E+00  1.0088E+00  4.8919E-01  1.5543E+00 -1.0651E+00 -1.7352E+00
  1.3590E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  3.1325E-01  3.1325E-01  2.9588E-01  7.1802E-01 -4.2214E-01 -5.2108E-01
  1.3600E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  1.6722E-01  1.6722E-01  1.3962E-01  4.1993E-01 -2.8031E-01 -3.2496E-01
  1.3610E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  1.1646E-01  1.1646E-01  1.7204E-01  2.7387E-01 -1.0183E-01  6.2826E-01
  1.3620E+03  2.2319E+00  6.5585E+01  1.7338E+02  1.8017E+01  8.5985E+00  9.4914E-02  9.4914E-02  9.0917E-02  2.2089E-01 -1.2997E-01  3.7588E-02
  1.3630E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3640E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  2.6469E+00  2.6469E+00  2.3350E+00  2.1035E+00  2.3150E-01 -2.7613E-01
  1.3650E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  3.4140E+00  3.4140E+00  4.6233E+00  2.9150E+00  1.7083E+00  1.4384E+00
  1.3660E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  3.1643E+00  3.1643E+00  3.6978E+00  2.9451E+00  7.5270E-01  4.6148E-01
  1.3670E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  2.1692E+00  2.1692E+00  1.9026E+00  2.4485E+00 -5.4589E-01 -9.1087E-01
  1.3680E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  8.6919E-01  8.6919E-01  8.3561E-01  1.4875E+00 -6.5193E-01 -9.6167E-01
  1.3690E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  2.1764E-01  2.1764E-01  2.6192E-01  6.2504E-01 -3.6312E-01 -2.0798E-01
  1.3700E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  1.2429E-01  1.2429E-01  1.2897E-01  3.4797E-01 -2.1900E-01  4.4189E-02
  1.3710E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  9.3275E-02  9.3275E-02  1.0278E-01  2.2346E-01 -1.2068E-01  1.5738E-01
  1.3720E+03  2.2319E+00  5.6828E+01  1.7338E+02  2.0310E+01  8.5985E+00  7.5991E-02  7.5991E-02  6.9296E-02  1.7874E-01 -1.0944E-01 -1.4586E-01
  1.3730E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3740E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  1.6656E+00  1.6656E+00  2.0721E+00  1.1194E+00  9.5267E-01  1.3548E+00
  1.3750E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  3.4256E+00  3.4256E+00  2.7909E+00  2.3905E+00  4.0041E-01 -5.6045E-01
  1.3760E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  3.9588E+00  3.9588E+00  5.1248E+00  2.9086E+00  2.2162E+00  1.5593E+00
  1.3770E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  2.8391E+00  2.8391E+00  3.5464E+00  2.5523E+00  9.9410E-01  6.5697E-01
  1.3780E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  1.1195E+00  1.1195E+00  1.5664E+00  1.4763E+00  9.0073E-02  2.6789E-01
  1.3790E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  3.0686E-01  3.0686E-01  3.2641E-01  6.0470E-01 -2.7829E-01 -1.7839E-01
  1.3800E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  1.8248E-01  1.8248E-01  1.4500E-01  3.3305E-01 -1.8805E-01 -1.7322E-01
  1.3810E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  1.3980E-01  1.3980E-01  7.2975E-02  2.1282E-01 -1.3985E-01 -8.3068E-01
  1.3820E+03  2.2319E+00  4.9554E+01  1.7338E+02  1.5581E+01  8.5985E+00  1.1649E-01  1.1649E-01  1.3812E-01  1.7038E-01 -3.2256E-02  2.0263E-01
  1.3830E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3840E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  5.1681E-01  5.1681E-01  3.9348E-01  6.5303E-01 -2.5955E-01 -7.9972E-01
  1.3850E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  1.8132E+00  1.8132E+00  1.3333E+00  2.2582E+00 -9.2487E-01 -1.0493E+00
  1.3860E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  2.2978E+00  2.2978E+00  2.9199E+00  2.8185E+00  1.0142E-01  3.6047E-01
  1.3870E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  2.3486E+00  2.3486E+00  3.2434E+00  2.6914E+00  5.5203E-01  8.4612E-01
  1.3880E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  1.6139E+00  1.6139E+00  1.1369E+00  1.6038E+00 -4.6693E-01 -1.0887E+00
  1.3890E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  8.3577E-01  8.3577E-01  8.1552E-01  6.7025E-01  1.4527E-01  2.8693E-02
  1.3900E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  4.9957E-01  4.9957E-01  5.8983E-01  3.6338E-01  2.2645E-01  8.5230E-01
  1.3910E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  3.0142E-01  3.0142E-01  3.2216E-01  2.2346E-01  9.8702E-02  3.9707E-01
  1.3920E+03  2.2319E+00  9.4976E+01  1.7338E+02  1.0908E+01  8.5985E+00  2.2918E-01  2.2918E-01  2.4793E-01  1.7716E-01  7.0772E-02  3.4914E-01
  1.3930E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3940E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  9.5752E-01  9.5752E-01  1.2661E+00  1.0578E+00  2.0829E-01  1.0071E+00
  1.3950E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  2.2996E+00  2.2996E+00  2.2195E+00  2.6335E+00 -4.1396E-01 -1.4968E-01
  1.3960E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  2.4549E+00  2.4549E+00  1.8931E+00  2.9116E+00 -1.0185E+00 -7.9159E-01
  1.3970E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  1.9334E+00  1.9334E+00  1.3631E+00  2.5397E+00 -1.1766E+00 -1.1482E+00
  1.3980E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  9.0563E-01  9.0563E-01  1.1019E+00  1.5040E+00 -4.0209E-01 -2.7346E-01
  1.3990E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  2.1940E-01  2.1940E-01  2.6721E-01  5.5529E-01 -2.8808E-01 -3.9371E-01
  1.4000E+03  2.2319E+00  8.1989E+01  1.7338E+02  2.7479E+01  8.5985E+00  9.4888E-02  9.4888E-02  6.8213E-02  2.7871E-01 -2.1049E-01 -5.5229E-01
  1.4030E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4040E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  6.8210E-01  6.8210E-01  7.1752E-01  1.0594E+00 -3.4187E-01 -1.4085E-02
  1.4050E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  1.7285E+00  1.7285E+00  1.8174E+00  2.6068E+00 -7.8941E-01 -2.3099E-01
  1.4060E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  2.0900E+00  2.0900E+00  2.0087E+00  3.0127E+00 -1.0040E+00 -4.8353E-01
  1.4070E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  1.9979E+00  1.9979E+00  1.5626E+00  2.6035E+00 -1.0409E+00 -9.6517E-01
  1.4080E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  1.5398E+00  1.5398E+00  1.8502E+00  1.6256E+00  2.2462E-01  2.2737E-01
  1.4090E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  9.4737E-01  9.4737E-01  1.2647E+00  7.1033E-01  5.5437E-01  9.8819E-01
  1.4100E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  6.3905E-01  6.3905E-01  6.8197E-01  4.0077E-01  2.8120E-01  2.1405E-01
  1.4110E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  4.2170E-01  4.2170E-01  4.3507E-01  2.5660E-01  1.7847E-01  3.0301E-01
  1.4120E+03  2.2319E+00  1.1737E+02  1.7338E+02  8.7362E+00  8.5985E+00  3.2218E-01  3.2218E-01  3.1785E-01  2.0442E-01  1.1343E-01  5.2679E-02
  1.4130E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4140E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  9.2381E-01  9.2381E-01  1.0334E+00  7.3697E-01  2.9643E-01  1.1101E+00
  1.4150E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  2.9635E+00  2.9635E+00  2.8445E+00  2.6087E+00  2.3576E-01  2.7124E-01
  1.4160E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  2.8668E+00  2.8668E+00  2.4939E+00  2.9679E+00 -4.7396E-01 -4.6045E-01
  1.4170E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  1.7403E+00  1.7403E+00  1.6299E+00  2.4618E+00 -8.3191E-01 -8.7092E-01
  1.4180E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  5.7929E-01  5.7929E-01  5.3568E-01  1.5161E+00 -9.8042E-01 -1.3554E+00
  1.4190E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  1.1449E-01  1.1449E-01  1.1459E-01  6.3120E-01 -5.1661E-01 -6.2219E-01
  1.4200E+03  2.2319E+00  5.8784E+01  1.7338E+02  2.8507E+01  8.5985E+00  6.9330E-02  6.9330E-02  8.5280E-02  3.4882E-01 -2.6354E-01  1.3995E-01
  1.4230E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4240E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  1.0719E+00  1.0719E+00  1.5278E+00  6.2771E-01  9.0009E-01  2.6035E+00
  1.4250E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  3.5083E+00  3.5083E+00  4.3087E+00  2.1607E+00  2.1480E+00  1.8482E+00
  1.4260E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  4.2665E+00  4.2665E+00  3.7125E+00  2.8667E+00  8.4584E-01 -1.6037E-01
  1.4270E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  2.9339E+00  2.9339E+00  3.3198E+00  2.5214E+00  7.9835E-01  2.8331E-01
  1.4280E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  9.7411E-01  9.7411E-01  1.5593E+00  1.4026E+00  1.5670E-01  5.4529E-01
  1.4290E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  2.2408E-01  2.2408E-01  7.6807E-02  5.1180E-01 -4.3499E-01 -6.9383E-01
  1.4300E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  1.4549E-01  1.4549E-01  1.1618E-01  2.6636E-01 -1.5018E-01  3.0765E-01
  1.4310E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  1.1506E-01  1.1506E-01  9.8357E-02  1.6625E-01 -6.7891E-02 -5.5425E-02
  1.4320E+03  2.2319E+00  4.3383E+01  1.7338E+02  1.7511E+01  8.5985E+00  9.4754E-02  9.4754E-02  1.0685E-01  1.3204E-01 -2.5191E-02  1.5332E-01
  1.4330E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4340E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  6.7972E-01  6.7972E-01  6.4220E-01  5.9858E-01  4.3618E-02 -1.9379E-01
  1.4350E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  3.1226E+00  3.1226E+00  2.4457E+00  2.7972E+00 -3.5152E-01 -7.1151E-01
  1.4360E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  3.3084E+00  3.3084E+00  3.5908E+00  3.0194E+00  5.7142E-01  3.6846E-01
  1.4370E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  2.7804E+00  2.7804E+00  4.1654E+00  2.6294E+00  1.5360E+00  1.7731E+00
  1.4380E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  1.6817E+00  1.6817E+00  1.4329E+00  1.7178E+00 -2.8492E-01 -6.3939E-01
  1.4390E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  6.5760E-01  6.5760E-01  7.3403E-01  7.5974E-01 -2.5714E-02  1.0867E-01
  1.4400E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  3.7062E-01  3.7062E-01  3.8258E-01  4.4216E-01 -5.9577E-02 -8.4141E-02
  1.4410E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  2.3922E-01  2.3922E-01  1.7337E-01  2.7570E-01 -1.0233E-01 -8.1355E-01
  1.4420E+03  2.2319E+00  6.5870E+01  1.7338E+02  1.1422E+01  8.5985E+00  1.9376E-01  1.9376E-01  2.4384E-01  2.1829E-01  2.5547E-02  5.0419E-01
  1.4430E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4440E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  2.6458E+00  2.6458E+00  3.2069E+00  1.4908E+00  1.7161E+00  2.2160E+00
  1.4450E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  4.3151E+00  4.3151E+00  4.3127E+00  2.6796E+00  1.6331E+00  8.2439E-01
  1.4460E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  3.9743E+00  3.9743E+00  4.4909E+00  2.9019E+00  1.5890E+00  8.9567E-01
  1.4470E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  2.1105E+00  2.1105E+00  1.8174E+00  2.2629E+00 -4.4551E-01 -1.0884E+00
  1.4480E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  6.2993E-01  6.2993E-01  4.7795E-01  1.2941E+00 -8.1619E-01 -1.3319E+00
  1.4490E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  1.5976E-01  1.5976E-01  1.9892E-01  4.9554E-01 -2.9662E-01  4.8634E-01
  1.4500E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  1.1846E-01  1.1846E-01  1.5005E-01  2.7135E-01 -1.2130E-01  1.0109E+00
  1.4510E+03  2.2319E+00  4.0352E+01  1.7338E+02  1.9533E+01  8.5985E+00  9.5447E-02  9.5447E-02  8.5676E-02  1.7386E-01 -8.8182E-02  2.0388E-01
  1.4530E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4540E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  7.5555E-02  7.5555E-02  9.8081E-02  7.4363E-02  2.3718E-02  9.9155E-01
  1.4550E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  2.4858E+00  2.4858E+00  2.0518E+00  2.4195E+00 -3.6770E-01 -4.7145E-01
  1.4560E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  3.0556E+00  3.0556E+00  2.9713E+00  2.9369E+00  3.4436E-02  3.6864E-02
  1.4570E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  2.8136E+00  2.8136E+00  3.2280E+00  2.6092E+00  6.1885E-01  7.1924E-01
  1.4580E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  1.8183E+00  1.8183E+00  1.8350E+00  1.5570E+00  2.7798E-01  2.6645E-01
  1.4590E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  8.3639E-01  8.3639E-01  7.5430E-01  6.2259E-01  1.3171E-01 -1.3848E-01
  1.4600E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  4.9357E-01  4.9357E-01  6.1321E-01  3.3975E-01  2.7346E-01  1.2143E+00
  1.4610E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  3.1603E-01  3.1603E-01  1.3569E-01  2.1085E-01 -7.5157E-02 -2.0056E+00
  1.4620E+03  2.2319E+00  7.3759E+01  1.7338E+02  9.5390E+00  8.5985E+00  2.5342E-01  2.5342E-01  3.3498E-01  1.6735E-01  1.6763E-01  1.7069E+00
  1.4630E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4640E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  6.4704E-01  6.4704E-01  7.7650E-01  8.2912E-01 -5.2624E-02  2.8398E-01
  1.4650E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  1.7892E+00  1.7892E+00  1.7670E+00  2.2613E+00 -4.9426E-01 -3.6786E-01
  1.4660E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  2.3595E+00  2.3595E+00  2.7276E+00  2.9053E+00 -1.7770E-01  8.5792E-02
  1.4670E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  2.1929E+00  2.1929E+00  2.1203E+00  2.5349E+00 -4.1457E-01 -3.2990E-01
  1.4680E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  1.4060E+00  1.4060E+00  7.2436E-01  1.4055E+00 -6.8113E-01 -1.6096E+00
  1.4690E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  6.4719E-01  6.4719E-01  9.0244E-01  5.2583E-01  3.7661E-01  1.5407E+00
  1.4700E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  3.5736E-01  3.5736E-01  3.6619E-01  2.7354E-01  9.2653E-02  3.1174E-01
  1.4710E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  2.1238E-01  2.1238E-01  2.3600E-01  1.7393E-01  6.2067E-02  4.9868E-01
  1.4720E+03  2.2319E+00  9.6413E+01  1.7338E+02  1.3791E+01  8.5985E+00  1.6085E-01  1.6085E-01  1.4187E-01  1.3882E-01  3.0469E-03 -3.4027E-01
  1.4730E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4740E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  7.7231E-01  7.7231E-01  6.3351E-01  6.2828E-01  5.2255E-03 -6.8814E-01
  1.4750E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  2.9474E+00  2.9474E+00  3.8886E+00  2.4729E+00  1.4157E+00  1.3453E+00
  1.4760E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  3.4994E+00  3.4994E+00  3.0963E+00  3.0618E+00  3.4474E-02 -4.0401E-01
  1.4770E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  2.9139E+00  2.9139E+00  3.2475E+00  2.8498E+00  3.9768E-01  1.6870E-01
  1.4780E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  1.5040E+00  1.5040E+00  1.9013E+00  1.8896E+00  1.1663E-02  1.0634E-01
  1.4790E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  5.4268E-01  5.4268E-01  4.8786E-01  9.6885E-01 -4.8099E-01 -8.1620E-01
  1.4800E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  2.9241E-01  2.9241E-01  3.3389E-01  5.9281E-01 -2.5892E-01 -1.7253E-01
  1.4810E+03  2.2319E+00  6.0642E+01  1.7338E+02  1.2842E+01  8.5985E+00  1.9764E-01  1.9764E-01  1.7029E-01  3.8717E-01 -2.1688E-01 -4.2488E-01
